LABEL,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,GROUP_ID,GROUP_NAME,meta_vidID,meta_date,meta_flow_direction,meta_frame_rate,meta_ridge_angle,meta_calib_angle,meta_true_angle,meta_ridge_number,meta_ridge_spacing,meta_ridge_width,meta_ridge_design,meta_gap_size,meta_gutter_number,meta_gutter_size,meta_channel_width,meta_flowrate,meta_sheath_number,meta_media,meta_cell_conc,spots_AREA_mean,spots_POSITION_X_min,spots_POSITION_X_mean,spots_POSITION_X_max,spots_POSITION_Y_min,spots_POSITION_Y_mean,spots_POSITION_Y_max,spots_MEAN_INTENSITY_CH1_mean
Track_34035,2262,219,4,0,0,0,4,229.0,6053.0,6282.0,668.6814565234762,928.4373506532867,165.41936870022832,0.0,3.3275247450184757,27.615943594582816,0.049619023727777996,0.9253075457301095,6.868357317082187,0.7562886475155887,787.5722147199207,668.6814565234762,0.8490414517242398,2.9200063603645248,0.8775310731305506,1.2758433940791403,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,37.06849315068493,829.0709219858156,928.4373506532864,1497.41592920354,147.515503875969,165.41936870022832,174.6118721461187,108.85866592327076
Track_34038,2265,360,4,0,0,0,1,363.0,6059.0,6422.0,1509.3917166425126,751.1372716198724,154.92939867874674,0.0,4.400942250788075,25.968425364090837,0.042010038606628115,1.8909151198727152,6.5815089132082925,0.9034577534430557,1663.3736699635556,1509.3917166425126,0.9074279242832931,4.158103902596453,0.9448212827268667,0.8762314151297652,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,44.731944444444444,15.982817869415808,751.137271619873,1522.2140921409216,66.08843537414967,154.92939867874685,193.53401360544217,121.08732514529767
Track_34041,2268,134,4,0,0,0,3,141.0,6064.0,6205.0,138.45162648496094,903.0710621108875,174.9750643698066,0.0,1.5684282533194849,16.115323819384678,0.07341811364301837,0.9032046960447427,2.7000631701028937,0.6479988264948574,214.62325699822287,138.7377917732428,0.6450914426580869,0.9819264289713542,0.626057600590378,1.164897536077756,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,32.735074626865675,850.0060606060606,903.0710621108874,986.3533333333332,160.54385964912282,174.97506436980655,188.68421052631575,114.48832729941641
Track_34044,2271,97,1,0,0,0,1,97.0,6074.0,6171.0,696.2291519644181,531.8830689274913,193.51483291832992,0.0,7.18611903248394,26.312673297086953,0.026587414304147208,1.3751651222344334,9.864139556326498,0.8493923753807225,714.1083391004149,696.2291519644181,0.9749629206703848,7.177620123344516,0.9988173158416935,0.7125150400465741,2,pass,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,37.95360824742268,18.49249249249249,531.8830689274914,714.2911877394637,171.91591591591592,193.51483291832992,204.53932584269663,121.96104076439771
Track_34045,2272,128,7,0,0,0,5,142.0,6076.0,6218.0,710.6946105227279,1015.4761531879238,175.57621914384413,0.0,5.535487677070933,27.02243387636992,0.05623492016490143,1.169783193306246,8.955557284670201,0.857583123492077,806.8539171569411,731.2165936445649,0.8808219126294342,5.004891623399492,0.9041464664677561,1.014682836040694,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,44.62890625,790.03367003367,1015.4761531879243,1525.0934579439252,167.29107981220656,175.57621914384418,195.1688888888889,114.87843316094069
Track_34047,2274,95,2,0,0,0,1,96.0,6080.0,6176.0,682.9981625939745,506.1104197382688,185.4761994677736,0.0,6.957860043220973,26.13112305165689,0.041999902766012766,1.3233359901206854,9.761265992745583,0.8913574532458657,702.331423068874,682.9981625939745,0.9724727388809947,7.114564193687234,1.0225218888412304,0.8973529231924356,2,pass,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,41.06315789473684,16.203883495145632,506.110419738269,698.8717948717949,165.29773462783172,185.47619946777363,195.57692307692307,127.46248343450598
Track_34052,2279,194,6,0,0,0,7,205.0,6094.0,6299.0,716.4217672545022,940.4748290576813,165.68826046069842,0.0,3.693277522059396,26.61382745413133,0.04363876605149913,1.0731609230145314,6.909691877380058,0.7919194607697811,783.5352360796271,716.4217672545022,0.914345308628463,3.4947403280707428,0.9462436297291985,1.118202390232881,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,42.18041237113402,817.3842592592592,940.4748290576814,1533.4583333333337,142.20675105485233,165.68826046069864,186.69348659003836,118.94667218799624
Track_34053,2280,437,2,0,0,0,2,439.0,6095.0,6534.0,990.7713729868334,826.7044782813194,122.03181925164844,0.0,2.3119781634377845,24.216512341762968,0.0,0.4168017465581499,4.807948317079474,0.924379694448183,1069.9668178533173,990.7713729868334,0.9259832701864771,2.256882398603265,0.9761694268112832,1.2711167130840193,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,49.767734553775746,28.896296296296292,826.7044782813193,1015.720930232558,66.35875706214689,122.03181925164843,161.484496124031,122.24257340345639
Track_34056,2283,484,10,0,0,0,2,497.0,6100.0,6597.0,1501.6029495096625,877.0899490776231,122.94427456353145,0.0,3.1979688998547515,26.821884982116707,0.0,0.9402960178400106,6.538417414707318,0.8948668792597518,1612.2576737789386,1501.6029495096625,0.93136660096651,3.0213339024339287,0.9447665055689424,1.1263344418188934,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,48.81095041322314,22.85342789598109,877.0899490776227,1528.7083333333337,65.61111111111111,122.94427456353151,184.113475177305,117.12543971886404
Track_34058,2285,184,3,0,0,0,2,187.0,6109.0,6296.0,192.7651779630619,864.7431853502845,160.42442935995948,0.0,1.2270538908358262,23.543268799895667,0.04744146415084528,0.7388207297820322,2.4568502724024626,0.7878911874216535,239.64372179872782,192.78988804163188,0.8043823410694717,1.0308298286794753,0.8400852125388805,1.4076892610730825,1,deflected,30_15_30,2021-08-27,Left,3000,15.0,0.920334966849057,15.920334966849056,5,240,20,Straight,6.89,2,80,560,75,2,Flow Buffer,1.5,41.43478260869565,813.9629629629629,864.7431853502846,1006.1833333333332,151.46666666666667,160.42442935995953,179.63888888888889,116.55943388103604
