index,LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,GROUP_ID,GROUP_NAME,meta_vidID,meta_ridge_angle,meta_calib_angle,meta_true_angle,meta_ridge_number,meta_ridge_spacing,meta_ridge_width,meta_ridge_design,meta_gap_size,meta_gutter_number,meta_gutter_size,meta_channel_width,meta_flowrate,meta_sheath_number,meta_media,meta_cell_conc,spots_AREA_mean,spots_POSITION_X_min,spots_POSITION_X_mean,spots_POSITION_X_max,spots_POSITION_Y_min,spots_POSITION_Y_mean,spots_POSITION_Y_max,spots_MEAN_INTENSITY_CH1_mean
205,Track_50410,592,592,273,3,0,0,0,1,275.0,3654.0,3929.0,1495.1126624028832,674.2181315024718,177.4364312391081,0.0,5.568304786647372,20.10347669335806,0.03350811785781142,1.3849720146000823,6.6053014083123935,0.922402017282479,1562.3331746326423,1495.1126624028832,0.9569742783925939,5.436773317828666,0.976378543585812,0.9466759964393945,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,47.875457875457876,4.144654088050315,674.2181315024718,1499.1121495327102,150.88,177.4364312391081,199.8265306122449,90.10453470175821
206,Track_50414,596,596,128,3,0,0,0,1,130.0,3684.0,3814.0,1485.6159970478084,740.967949910139,181.4514122775427,0.0,11.538167150639703,21.47155846355076,0.4617410278636436,15.512894995334065,6.976306649786737,0.8797440400812775,1513.5296343460905,1485.6159970478084,0.9815572575093041,11.427815361906218,0.9904359342959105,0.27046637251925626,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,45.91796875,15.138888888888888,740.967949910139,1500.4786324786323,153.4848484848485,181.4514122775427,209.89122807017546,96.28404374918959
207,Track_50418,600,600,115,2,0,0,0,1,116.0,3722.0,3838.0,1494.8014337462869,733.6989973490819,204.97260836430928,0.0,13.113197212161685,19.208151742753923,0.9141167552003641,15.11395550242214,5.253804668444902,0.8982755417409151,1516.0900787899102,1494.8014337462869,0.9859581924969688,12.886219256433508,0.9826908760650935,0.1154219633845523,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,43.11304347826087,3.4,733.6989973490819,1497.8853046594984,170.66283524904213,204.97260836430928,233.71317829457362,99.21163140319439
208,Track_50419,601,601,74,7,0,0,0,3,83.0,3724.0,3807.0,1339.2994996169496,730.2453253277146,182.6586210044642,0.0,16.214873758481055,21.036125953598376,5.976730061807929,17.92556722169408,3.9813806279769546,0.7480046153068542,1361.6542790875035,1339.2994996169496,0.9835826319397794,16.136138549601803,0.9951442601372046,0.1348630975174556,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,35.78378378378378,90.59444444444445,730.2453253277146,1429.3981481481483,150.125,182.6586210044642,214.4280303030303,102.2735177877174
209,Track_50422,604,604,36,3,0,0,0,1,38.0,3743.0,3781.0,590.4549276822174,1174.4306188443854,192.8312872849535,0.0,15.431553653514314,21.04654360057399,6.4051013996706985,16.853583473366616,3.873781339555832,0.8663604905207952,598.2118756622683,590.4549276822174,0.987033109345308,15.53828757058467,1.0069166021430414,0.11103193120195362,0,Ungrouped,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,39.55555555555556,880.5066666666667,1174.4306188443854,1470.9087301587301,182.3198198198198,192.8312872849535,208.30808080808083,100.84084496876721
210,Track_50429,611,611,116,4,0,0,0,2,120.0,3774.0,3894.0,1483.4642574049074,778.6804347992455,219.9505069422082,0.0,12.37710277025195,19.85845678674146,1.132069283242637,15.44191053924305,5.992298417378381,0.8761327942383701,1506.496576913452,1483.4642574049074,0.984711336313997,12.362202145040895,0.9987961136392219,0.14889393252259497,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,42.991379310344826,9.964401294498382,778.6804347992454,1493.2291666666667,187.28787878787878,219.9505069422082,246.85,99.75622728052717
211,Track_50431,613,613,172,1,0,0,0,1,172.0,3785.0,3957.0,1355.0462687924037,729.9878356329066,182.418222667382,0.0,7.999177477273756,19.253460971720955,0.06769851829012943,4.566301272415497,7.219615827593388,0.9076916126664295,1385.561026069548,1355.0462687924037,0.977976605358404,7.878175981351184,0.984873257748519,0.4435403588048406,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,44.34011627906977,136.61764705882354,729.9878356329066,1491.22695035461,151.57388316151201,182.418222667382,209.6060606060606,91.93200746665735
212,Track_50432,614,614,51,3,0,0,0,1,53.0,3786.0,3839.0,811.0135862374491,435.1222412220724,228.7245257121289,0.0,15.35490051316271,20.83932716545715,4.9296070243070105,16.196062509112867,3.734535042521205,0.8250356748992321,820.1935329232189,811.0135862374491,0.9888075846525491,15.302143136555642,0.99656413426047,0.10861859022609495,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,37.911764705882355,13.555555555555555,435.1222412220724,824.5466666666666,214.5117370892019,228.7245257121289,240.67105263157896,101.13097964817162
213,Track_50437,619,619,206,7,0,0,0,1,212.0,3839.0,4051.0,1496.7853167208866,756.509551687138,118.91978864225712,0.0,7.063770617500171,17.466285212092618,0.9036566583041025,4.093937197969466,5.235964472901176,0.8498580713295242,1515.906958895474,1496.7853167208866,0.9873860054125486,7.060308097740031,0.9995098199038964,0.18080475050015346,1,deflect,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,64.09708737864078,3.009389671361502,756.509551687138,1497.2788259958072,77.68571428571428,118.91978864225713,173.0813008130081,98.76271117555457
214,Track_50443,625,625,99,7,0,0,0,3,108.0,3861.0,3969.0,1492.2958631421006,712.7688135842336,180.06217359465816,0.0,13.703807004314566,22.77614127954827,1.3790587051552534,16.40233155481509,5.8810009751384795,0.8760365061085633,1519.9731127170876,1492.2958631421006,0.9817909610746263,13.817554288352783,1.0083004149140748,0.1858523855726903,2,pass,demo1,20.0,-0.23385902587326707,19.76614097412673,5,3.0,3.0,Straight,3.0,2,3.0,3.0,25.0,1,Media,3.0,42.92929292929293,7.70679012345679,712.7688135842336,1499.6584362139918,150.87972508591065,180.06217359465816,209.59498207885304,97.88527662015096
