LABEL,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,GROUP_ID,GROUP_NAME,meta_vidID,meta_date,meta_flow_direction,meta_frame_rate,meta_ridge_angle,meta_calib_angle,meta_true_angle,meta_ridge_number,meta_ridge_spacing,meta_ridge_width,meta_ridge_design,meta_gap_size,meta_gutter_number,meta_gutter_size,meta_channel_width,meta_flowrate,meta_sheath_number,meta_media,meta_cell_conc,spots_AREA_mean,spots_POSITION_X_min,spots_POSITION_X_mean,spots_POSITION_X_max,spots_POSITION_Y_min,spots_POSITION_Y_mean,spots_POSITION_Y_max,spots_MEAN_INTENSITY_CH1_mean
Track_3824,10,327,2,0,0,0,1,328.0,0.0,328.0,990.4308354998651,795.8166339579741,134.26149748942572,0.0,3.137494673758836,17.140548791859224,0.0,1.943034608955681,4.175101771443241,0.9201776547534021,1042.8614509795484,990.4308354998651,0.9497242750411037,3.0196062057922717,0.9624259225194701,0.7205042185771197,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,40.19571865443425,23.06439393939394,795.8166339579741,1009.61316872428,64.79457364341084,134.26149748942575,169.59469696969697,125.0114535512766
Track_3825,11,324,3,0,0,0,2,328.0,0.0,328.0,942.8302087241293,763.2879717130211,103.82451656038873,0.0,3.100323645806094,18.358347508333008,0.04564674432157423,1.10548259088247,5.014637257301003,0.8958902865832234,1006.2528870899225,942.8302087241293,0.9369714321523973,2.8744823436711258,0.9271555721479366,1.0154706746889717,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,41.93518518518518,8.549206349206349,763.2879717130211,948.8689138576779,60.88095238095238,103.82451656038877,140.5888888888889,122.6329478457225
Track_3826,12,333,0,0,0,0,0,332.0,0.0,332.0,894.6848319254055,749.4468503409281,99.75664270346105,0.0,2.960552804731974,18.63078983879363,0.0,1.0721479292707896,4.80378023770618,0.9146406034807543,982.9035311710155,894.6848319254055,0.9102468386287028,2.694833831100619,0.910246838628703,1.1388869530354548,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,43.94444444444444,4.283333333333333,749.4468503409279,897.4502164502165,61.89869281045752,99.75664270346113,126.81018518518519,122.49184975204633
Track_3827,13,412,1,0,0,0,1,412.0,0.0,412.0,271.55587109734074,257.4792780305552,81.25415535142032,0.0,0.8634354715789478,15.103070392938822,0.0,0.24254720382578923,1.8435027516627256,0.9033096238102728,354.92465967935595,271.55587109734074,0.7651084918773134,0.6591161919838368,0.7633647373538217,1.3955072340294636,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,35.79611650485437,34.57777777777778,257.4792780305551,305.67136150234745,62.41428571428571,81.25415535142035,91.2089552238806,134.57591975399663
Track_3828,14,67,2,0,0,0,2,69.0,0.0,69.0,17.104568820512387,815.1398933155898,102.37001288617952,0.0,0.8206987172574316,3.966191382412858,0.0390056070391456,0.7313762988725774,0.864880074527008,0.9077804053007666,58.2472504413018,25.497580926297584,0.2936545277403159,0.24789230174655633,0.3020503097347952,1.5173110497858115,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,44.701492537313435,802.9041666666667,815.13989331559,827.5362318840579,98.34502923976609,102.37001288617951,106.08695652173913,125.67973454124345
Track_3829,15,580,2,0,0,0,1,581.0,0.0,581.0,1529.340899501843,772.4387599509679,150.63162319254278,0.0,2.8099711343372897,19.007797582063716,0.0,1.192955426146547,4.461969685292055,0.8978404814827031,1646.2546241789385,1529.340899501843,0.9289819916312122,2.632256281414532,0.9367556304222782,0.8300702092565455,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,36.20172413793104,6.357723577235773,772.4387599509678,1532.6126126126126,66.56807511737088,150.63162319254266,197.6401515151515,125.36342327872757
Track_3831,17,100,1,0,0,0,1,100.0,0.0,100.0,797.7466385151142,532.9397198072621,81.65256520018332,0.0,8.112561645213319,18.1977401995995,0.0523850270069805,8.724045997258262,5.938417158113948,0.8546145871281624,810.8305550611153,797.7466385151142,0.9838635625355597,7.977466385151143,0.9833473980266286,0.3811042568009427,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,47.685,2.8833333333333333,532.9397198072621,800.2886597938144,64.58527131782945,81.6525652001833,98.72619047619048,128.67974460594624
Track_3832,18,3091,1,0,0,0,4,3094.0,0.0,3094.0,0.3195468375451442,1001.2850821249494,206.91942152526616,0.0,0.16822243544427837,2.1070210315000577,0.0,0.11597992029654657,0.20920456821571473,0.5772587337836368,521.8527776523291,3.771468610420384,6.123313915903576E-4,1.0327952086139114E-4,6.139461754232017E-4,1.8507594302432555,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,22.93092850210288,997.510101010101,1001.2850821249323,1002.3333333333334,205.93693693693695,206.91942152526724,208.0354609929078,112.96981368844835
Track_3833,19,10018,5,0,0,0,1,10022.0,0.0,10022.0,0.4639104113381931,1475.4830059190624,280.9067292045757,0.0,0.34413977559318715,1.3350429128295762,0.0,0.29561584986638073,0.23367571553904304,0.40563116692501905,3448.281527574992,1.3577077736719432,1.3453379824948303E-4,4.6289204883076545E-5,1.3450698863067697E-4,2.0700404825378227,0,Ungrouped,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,37.9714513875025,1474.4768518518517,1475.4830059190654,1475.7510040160641,280.36,280.90672920457075,281.6219512195122,110.16323128654514
Track_3834,20,36,5,0,0,0,1,40.0,0.0,40.0,0.11382153650984232,1006.9374671860174,288.48097916350866,0.0,0.6210023675245241,1.2519905988112567,0.044396228607288285,0.6208172019813867,0.3756870255645269,0.08536073565483093,23.314198612199526,1.2682959061348105,0.004882069437732395,0.002845538412746058,0.004582169990895702,1.8820512457024676,0,Ungrouped,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,39.138888888888886,1006.6493506493506,1006.9374671860174,1007.8458333333334,288.00416666666666,288.48097916350866,289.0692640692641,120.99719762111732
Track_3843,29,1163,1,0,0,0,4,1166.0,19.0,1185.0,757.3584244691087,933.513729852232,136.69389480757826,0.0,0.8749969377771487,19.765632100974134,0.0,0.2651761760751487,2.556476249057757,0.9276540801890022,1019.4009518976684,759.657569545341,0.7429445921737137,0.649535526988944,0.7423289144748675,1.4311004320721847,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,37.61779879621668,769.0972222222222,933.513729852232,1524.5316804407714,91.20833333333333,136.693894807578,179.1010101010101,103.12567408881348
Track_3851,37,603,3,0,0,0,1,605.0,38.0,643.0,1514.0043291238042,797.4328666006768,183.35886279964902,0.0,2.798472845773292,19.75146653166607,0.0,0.7893427835557505,5.2487389627871615,0.8716577445195485,1731.3510075143672,1514.0043291238042,0.8744641164921265,2.502486494419511,0.8942329021341665,1.2582281589239697,2,pass,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,37.049751243781095,11.806763285024154,797.4328666006763,1525.774074074074,160.03864734299515,183.35886279964916,201.5,120.50008888758144
Track_3854,40,77,5,0,0,0,1,81.0,42.0,123.0,0.15521286898378733,1006.9103838080762,288.45181782753826,0.0,0.7227347138808624,1.6437022052423718,0.0,0.8846656307110129,0.4494219638785478,0.10218065551349095,56.99185707865365,1.267048758161493,0.002723421852521497,0.001916208259059103,0.0026513300416547807,1.953489619154116,0,Ungrouped,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,39.175324675324674,1006.64,1006.9103838080762,1007.9493670886076,287.9625,288.45181782753843,289.0692640692641,121.08331476804868
Track_3859,45,110,0,0,0,0,0,109.0,61.0,170.0,772.34641292327,595.7652395475026,82.503496596989,0.0,7.256294123298734,19.002204961484587,0.10251677868083742,2.6808563141608968,6.960243795029352,0.8960634838451039,790.9360594395617,772.34641292327,0.9764966506528178,7.085746907552936,0.9764966506528174,0.5596045960479065,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,52.872727272727275,24.492753623188406,595.7652395475026,796.3821138211382,65.09887005649718,82.50349659698902,98.60162601626016,130.8862887234986
Track_3865,51,291,1,0,0,0,1,291.0,72.0,363.0,753.9283321462029,973.3104957343502,181.41680608184151,0.0,2.8951847180597996,20.214803554980872,0.003875968992133494,0.8029973117847614,5.370240400008787,0.8721647453062313,854.2266478897957,754.0821589251925,0.8825858266171388,2.590819010811694,0.8948717484761817,1.296615620723214,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,44.59621993127148,779.2459546925566,973.3104957343498,1533.232142857143,169.13991769547326,181.4168060818414,196.03225806451613,123.01938552987566
Track_3867,53,227,0,0,0,0,0,226.0,75.0,301.0,778.3309443790783,965.4932371183917,183.4657617891837,0.0,3.7109308238628835,21.943510288287897,0.0,0.8714954422244688,6.259972520288512,0.8741266913876135,838.6703661930122,778.3309443790783,0.9280534710105075,3.4439422317658335,0.9280534710105081,1.181206758783723,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,38.42290748898679,755.3947368421053,965.4932371183916,1533.3873873873874,169.40540540540542,183.46576178918372,193.24719101123594,118.12538944204451
Track_3878,64,543,2,0,0,0,3,547.0,101.0,648.0,210.05037921916218,906.4704866972978,130.30458898171264,0.0,0.6465494413975635,1.9037994393681894,0.018037012979857818,0.5128116746442716,0.45640020949268667,0.9235181087288409,354.1401620483019,210.05037921916218,0.5931278113283096,0.384004349577993,0.5939288242952306,1.6824992277381579,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,38.95672191528545,795.9607843137255,906.4704866972978,998.719512195122,98.36470588235294,130.3045889817128,160.44086021505376,116.84726892841812
Track_3881,67,134,0,0,0,0,0,133.0,107.0,240.0,552.2852847278095,1110.6271618811406,179.57132087784268,0.0,4.4211090302878695,18.52168265035811,0.0,0.5018685874450103,6.627782269344497,0.8698907614643894,588.0075010282865,552.2852847278095,0.9392487064569632,4.15252093780308,0.939248706456963,1.235979713750293,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,41.98880597014925,974.6255707762558,1110.6271618811397,1526.7555555555555,172.62962962962962,179.57132087784262,188.4268292682927,116.95998194538706
Track_3883,69,71,0,0,0,0,0,70.0,108.0,178.0,764.5893474854844,437.86416995810964,75.11484608696024,0.0,11.086965295899715,16.841913588719024,1.709269245942193,12.150559028455797,4.625537892320541,0.8532304545523415,776.0875707129799,764.5893474854844,0.9851843739528875,10.92270496407835,0.9851843739528874,0.15571870304731342,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,59.54929577464789,3.2337662337662336,437.86416995810964,767.6444444444444,65.05747126436782,75.11484608696024,89.40277777777779,134.16103175976178
Track_3884,70,84,3,0,0,0,3,88.0,110.0,198.0,762.5151110919825,468.60630937877625,77.4567561858534,0.0,9.51621355220723,18.387354879103302,0.3075613483025619,10.983988696362674,5.517491981826466,0.8234055556711697,794.7026144532388,762.5151110919825,0.9594974235948607,8.664944444227073,0.9105453967263366,0.31670952152973475,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,50.07738095238095,3.5855855855855854,468.60630937877613,771.7282608695652,65.57894736842105,77.4567561858534,93.50210970464136,135.1847375744387
Track_3888,74,1222,1,0,0,0,1,1222.0,114.0,1336.0,232.2331759439522,972.2922130820133,147.31399545091702,0.0,0.39138834563885566,7.226481034388744,0.0,0.1620989891612679,0.5335668079096768,0.9519935617567865,481.26994735673156,232.2331759439522,0.48254244259264767,0.19004351550241588,0.4855625304637304,1.5730176566119642,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,53.05482815057283,842.5925925925926,972.2922130820125,1077.2278911564626,111.0848484848485,147.31399545091702,179.0277777777778,123.20031833594089
Track_3891,77,36,5,0,0,0,1,40.0,125.0,165.0,1.5090650837231343,1006.9672705879295,288.43272865122594,0.0,0.645520793335228,1.5600678391400862,0.05074842042671627,0.6019585421203723,0.44949225318601993,0.08496405101484722,24.387875842870535,1.5090650837231343,0.061877676163596226,0.037726627093078356,0.05844370542760562,1.9105019984155935,0,Ungrouped,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,39.416666666666664,1006.6666666666667,1006.9672705879295,1007.9868421052631,287.87606837606836,288.43272865122594,289.03418803418805,121.43602627839257
Track_3897,83,977,0,0,0,0,0,976.0,142.0,1118.0,294.835323546988,927.8082653925873,136.33873572515017,0.0,0.5037141367248774,13.411767119168845,0.0,0.24807780246586386,0.8267947090151221,0.8980769804824704,491.6249974434806,297.0987588155324,0.5997158913402966,0.302085372486668,0.5997158913402968,1.5352854693420546,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,35.232855680655064,800.265625,927.8082653925874,1089.3846153846155,97.43229166666667,136.33873572515043,179.27301587301588,117.02734291687413
Track_3899,85,1317,2,0,0,0,4,1321.0,146.0,1467.0,250.48235947616556,948.9799006335398,140.75266759633806,0.0,0.4037875394109683,7.945576486262515,0.0,0.17035383195858556,0.5036543195045468,0.9495032912596845,538.8893569589998,254.12751854418207,0.464812222103735,0.18961571497060223,0.4695927844806882,1.6462265718737763,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,50.043280182232344,815.8958333333334,948.9799006335401,1069.7575757575758,102.01346801346801,140.75266759633774,176.09578544061304,122.82048295509531
Track_3901,87,69,0,0,0,0,0,68.0,157.0,225.0,31.28872985980982,789.0275016135088,94.70218981272419,0.0,0.7659864547318839,3.7534435155220716,0.028157429613635866,0.75501616446306,0.5947193312462009,0.7825294672579005,52.0870789217681,31.28872985980982,0.6007004137591159,0.46012838029132086,0.6007004137591158,1.6792135782776838,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,42.231884057971016,769.8586956521739,789.0275016135088,801.4237288135594,89.53787878787878,94.70218981272424,98.078125,121.2892127900086
Track_3905,91,71,5,0,0,0,1,75.0,167.0,242.0,0.26580227589630584,1006.8925784842806,288.465883120714,0.0,0.6109764596347101,1.3873845205583526,0.0,0.6818910923931566,0.419260153821555,0.10273994274542365,44.85475308904589,1.374190645080346,0.005925844143398444,0.003544030345284078,0.005800600480422729,1.802925003036808,0,Ungrouped,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,39.19718309859155,1006.6239316239316,1006.8925784842806,1007.8658536585366,288.017094017094,288.4658831207142,289.04761904761904,121.25838921866396
Track_3908,94,513,2,0,0,0,1,514.0,169.0,683.0,549.3275433963995,1028.2998734891987,162.00337901878706,0.0,1.2573008388489366,19.284225921088158,0.0,0.21428837129734293,3.7040945930760363,0.9416354198669598,661.6877050530719,555.3763900272777,0.830191552905369,1.0687306291758745,0.8500198171778054,1.4610956506758122,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,43.544834307992204,970.6507936507937,1028.2998734891983,1525.5863453815261,148.8062015503876,162.00337901878706,178.85018726591758,111.96535987842516
Track_3917,103,131,2,0,0,0,2,133.0,204.0,337.0,762.0793711298796,564.56603710229,79.87600925316761,0.0,6.072622704404545,16.990461614967053,0.042951664302475344,2.4316677066512007,5.885893209240767,0.8375969861299937,790.2405558429955,762.0793711298796,0.9643637820092963,5.7299200836833055,0.9435659619569855,0.6003834948812116,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,44.030534351145036,3.909090909090909,564.5660371022899,767.5314465408804,65.62637362637362,79.87600925316761,93.53153153153153,130.21309246775064
Track_3924,110,215,2,0,0,0,2,217.0,235.0,452.0,971.926700759592,682.3167788184765,124.7395557298691,0.0,4.648499988710605,17.275340351973288,0.08541666666664756,2.897137273216099,4.311088492780404,0.8961600201074467,996.9828238658217,971.926700759592,0.9748680493721306,4.478924888293051,0.9635204687900643,0.3207442937846628,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,40.01162790697674,5.734126984126984,682.3167788184767,971.070707070707,65.58608058608058,124.73955572986907,186.6875,129.44572488888778
Track_3927,113,37,5,0,0,0,1,41.0,246.0,287.0,0.30863818690843026,1006.9061107911039,288.3562746991707,0.0,0.5481893913932687,1.1781725468718378,0.0,0.38995447507343034,0.390862802726303,0.09511437448295387,21.00180775091007,1.2394091203326172,0.01469579145609768,0.007527760656303177,0.013732043659529328,2.132924878220384,0,Ungrouped,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,39.310810810810814,1006.6413502109705,1006.9061107911041,1007.8765432098766,287.9917695473251,288.35627469917074,289.0692640692641,120.94758488188361
Track_3934,120,135,2,0,0,0,3,138.0,275.0,413.0,218.70092747900065,199.70957123021367,72.0566291740839,0.0,1.953842960280276,14.43586300106014,0.0036231884057826846,0.9034644974855649,3.0217802922563197,0.8459172012629332,271.8231730583128,218.70092747900065,0.8045705780650418,1.5847893295579758,0.8111139747539587,1.1332172024418607,1,deflected,20_10_20,2021-08-27,Left,3000,15.0,0.89284896057699,15.89284896057699,5,240,20,Straight,6.9,2,80,560,50,2,Flow Buffer,1.5,37.18888888888889,18.54222222222222,199.70957123021375,250.5,66.35526315789474,72.05662917408391,77.60337552742617,126.85129429852363
