LABEL,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,GROUP_ID,GROUP_NAME,meta_vidID,meta_date,meta_flow_direction,meta_frame_rate,meta_ridge_angle,meta_calib_angle,meta_true_angle,meta_ridge_number,meta_ridge_spacing,meta_ridge_width,meta_ridge_design,meta_gap_size,meta_gutter_number,meta_gutter_size,meta_channel_width,meta_flowrate,meta_sheath_number,meta_media,meta_cell_conc,spots_AREA_mean,spots_POSITION_X_min,spots_POSITION_X_mean,spots_POSITION_X_max,spots_POSITION_Y_min,spots_POSITION_Y_mean,spots_POSITION_Y_max,spots_MEAN_INTENSITY_CH1_mean
Track_10,10,121,15,0,0,0,1,135.0,3.0,138.0,0.0865927509680705,44.801516225477734,75.49607836595834,0.0,0.49567552370995216,1.0714963402157502,0.0,0.40943243449382066,0.37358015658656546,0.21906525019771797,63.61396298593528,1.051150538528919,0.0013612223936939082,6.414277849486704E-4,0.0012940477273273758,1.8811495556171556,0,Ungrouped,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,36.425619834710744,44.45833333333333,44.801516225477734,45.06280193236715,74.9269406392694,75.49607836595834,76.07511737089202,104.58478269183907
Track_11,11,184,2,0,0,0,1,185.0,8.0,193.0,1193.7889746762992,853.7581821749226,107.35507272603063,0.0,6.4965923201485944,20.101606454318247,0.912118275447295,3.2516213079881453,5.856997707640532,0.8774697688286719,1215.3733653711938,1193.7889746762992,0.9822405268126783,6.452913376628644,0.9932766377559996,0.24121670810485318,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,50.692934782608695,5.186915887850467,853.7581821749226,1195.56432748538,66.01320132013201,107.35507272603063,164.24,123.14208740751236
Track_12,12,8,6,0,0,0,4,19.0,15.0,34.0,0.1296712872871363,883.0948251491661,169.12682728565494,0.0,0.07112182906904309,0.13232836230543188,0.028352178734583296,0.08098544298395578,0.03763793201514928,0.05170300230383873,1.1509008807967942,0.20834338037109212,0.11266937878904221,0.006824804594059806,0.09595935148735385,0.924244819724089,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.375,882.983606557377,883.0948251491661,883.2169312169311,169.07407407407408,169.12682728565494,169.23333333333332,133.05060252131997
Track_13,13,15,8,0,0,0,3,29.0,52.0,81.0,0.13087493226264493,883.0702991680303,169.24342952149718,0.0,0.09484122623448837,0.3012758692048846,0.01373768918523108,0.09139501411751459,0.08072444861874313,0.03406648635864258,2.077524955323616,0.3151407598503468,0.06299560057138208,0.004512928698711894,0.04758403995699075,1.225662512403485,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.733333333333334,882.983606557377,883.0702991680303,883.2102564102564,169.0983606557377,169.24342952149718,169.46354166666666,132.44171978404736
Track_14,14,5,3,0,0,0,5,15.0,61.0,76.0,0.0,457.5096814296814,142.10918414918416,0.0,0.035167323157326145,0.0903475507927185,0.007692307692309441,0.03225292694719266,0.038396233573710775,0.021478116512298584,0.28514271377357303,0.0903475507927185,0.0,0.0,0.0,0.42548962101223226,0,Ungrouped,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,32.7,457.4923076923077,457.5096814296814,457.5435897435897,142.05128205128207,142.10918414918416,142.17948717948718,102.79261363636365
Track_15,15,116,14,0,0,0,2,130.0,81.0,211.0,0.047174483420349675,931.2680420993021,189.05606228001264,0.0,0.11143453945435801,0.8616369835439057,0.0,0.0559352152232337,0.14654797574558107,0.10001562021929643,14.165973297105277,0.9373826432576196,0.0033301265243800417,3.628806416949975E-4,0.003256446730716092,1.5919947799129524,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.09051724137931,931.0666666666666,931.2680420993021,932.1264367816092,188.98870056497177,189.05606228001264,189.21468926553672,106.59750140180917
Track_16,16,22,1,0,0,0,7,28.0,83.0,111.0,409.68331791661353,1376.0457705850492,178.97920508304497,0.0,19.606391149592348,31.39511208109851,0.1678286615739373,24.90396893607355,10.563386524732183,0.638154149055481,418.7900729100799,409.7058831256088,0.9782546063468374,14.631547068450484,0.7462641623751702,0.379390063906411,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,51.15909090909091,1211.5384615384614,1376.0457705850492,1620.179487179487,161.75897435897437,178.97920508304497,191.27884615384616,133.30915425935984
Track_17,17,16,9,0,0,0,2,30.0,86.0,116.0,0.08651820273366771,883.0945400720497,169.23037147287656,0.0,0.151816061197313,0.4277555706966976,0.01986614157367916,0.11393701065354667,0.11843246616026547,0.04674614779651165,3.7924787989470508,0.5759871756829981,0.022813101224900385,0.002883940091122257,0.01899627791933058,1.114831968161647,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,30.75,882.983606557377,883.0945400720497,883.2820512820513,169.04371584699453,169.23037147287656,169.59487179487178,132.74622033741193
Track_18,18,107,3,0,0,0,7,115.0,99.0,214.0,217.1914329511229,1113.9706975855645,165.28017380746246,0.0,1.8120262264747111,20.65828525878836,0.00864962423465235,1.1765818457440003,3.063292555467925,0.8493134928083865,238.29422088249638,217.1914329511229,0.9114423008110661,1.8886211560967208,1.0422703206514978,1.1090374175513769,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,49.1822429906542,1014.8107344632768,1113.9706975855645,1231.697318007663,161.5815602836879,165.28017380746246,175.70114942528735,124.1814810916222
Track_19,19,8,2,0,0,0,4,13.0,100.0,113.0,0.21963840954770758,1215.7959680941922,174.07194292365384,0.0,0.3010535171741705,0.7380364784087741,0.08859623899226879,0.20528643818567932,0.22647360124823598,0.3712935745716095,3.2656733231294046,0.8044027762295457,0.06725669955782171,0.016895262272900582,0.05612046134350941,1.5033887253689977,1,deflected,bsa,2020-02-26,Left,3000,15.0,0.15137555139109185,15.151375551391093,5,240,20,Straight,6.0,2,80,560,21,2,Other,0.7,35.625,1215.5432098765432,1215.7959680941922,1216.3071161048688,173.44569288389513,174.07194292365384,174.4732510288066,112.43265835306983
