LABEL,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,GROUP_ID,GROUP_NAME,meta_vidID,meta_date,meta_flow_direction,meta_frame_rate,meta_ridge_angle,meta_calib_angle,meta_true_angle,meta_ridge_number,meta_ridge_spacing,meta_ridge_width,meta_ridge_design,meta_gap_size,meta_gutter_number,meta_gutter_size,meta_channel_width,meta_flowrate,meta_sheath_number,meta_media,meta_cell_conc,spots_AREA_mean,spots_POSITION_X_min,spots_POSITION_X_mean,spots_POSITION_X_max,spots_POSITION_Y_min,spots_POSITION_Y_mean,spots_POSITION_Y_max,spots_MEAN_INTENSITY_CH1_mean
Track_17377,10,493,0,0,0,0,0,492.0,0.0,492.0,10.855934512486336,1064.5133781080663,175.59481829433818,0.0,0.1565947939650018,7.413065727558971,0.0,0.06773757758110771,0.45892417479992276,0.9600714401589446,77.04463863078088,11.848123393119582,0.14090447700729655,0.022064907545703935,0.14090447700729652,1.4273133759355774,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,51.75456389452333,1054.1979166666667,1064.5133781080658,1070.936507936508,173.89215686274508,175.59481829433827,177.36336336336336,118.5621407109448
Track_17378,11,467,0,0,0,0,0,466.0,0.0,466.0,13.17570049110041,1011.8586893542148,160.16451413664063,0.0,0.19270523555468852,3.808889118253794,0.0,0.07916668457941632,0.35186138282831325,0.9466005670947742,89.80063976848488,16.4962064829975,0.1467216773184322,0.028274035388627487,0.14672167731843225,1.4688615846906152,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,45.94646680942184,1003.6340579710144,1011.8586893542131,1019.5945017182131,157.78947368421052,160.1645141366407,162.20224719101122,119.34195195277626
Track_17379,12,800,0,0,0,0,0,799.0,0.0,799.0,96.05085421839236,811.4967948612768,102.76991216238339,0.0,0.2803121759876478,5.02797282487764,0.0,0.12404563435990136,0.3884505306517983,0.9409580612182618,223.96942861413063,96.05085421839236,0.42885698647682463,0.12021383506682398,0.42885698647682474,1.4306455260786928,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,45.690625,757.5407407407408,811.4967948612772,849.6037037037037,86.3851851851852,102.7699121623834,114.22097378277152,126.65172242868353
Track_17380,13,274,0,0,0,0,0,273.0,0.0,273.0,5.15115737667672,1125.5594585252384,193.09657074590334,0.0,0.22338890866199562,7.331911315898531,0.0,0.07676562561772823,0.5849466382327355,0.948278005540806,60.985172064724814,6.58166209210778,0.08446573490371874,0.018868708339475165,0.08446573490371875,1.4780695883130683,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,45.784671532846716,1121.637037037037,1125.5594585252381,1128.9887640449438,191.49305555555554,193.09657074590336,194.3684210526316,115.50598824357972
Track_17381,14,3786,1,0,0,0,1,3786.0,0.0,3786.0,141.73001196734236,1066.8320283813198,176.60085155536666,0.0,0.18533466412195354,7.3809221492418,0.0,0.08469769319591705,0.327554317687213,0.9445021478700311,703.1636325328061,141.73001196734236,0.2015604980263679,0.037435291063746004,0.20198753018546445,1.5428252859580205,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,42.59970945589012,979.531914893617,1066.8320283813218,1115.6630036630036,150.56028368794327,176.60085155536657,190.87265917602997,116.03715370607841
Track_17382,15,1364,0,0,0,0,0,1363.0,0.0,1363.0,50.53258710511883,1074.1344803476388,179.15823546132165,0.0,0.18389270725202866,7.428031920245805,0.0,0.07753052710180429,0.4181351552443612,0.9261957081444452,250.6457599845155,54.03909793339206,0.20160958281616514,0.03707453199201675,0.20160958281616548,1.5366998955144358,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,38.971774193548384,1051.1798245614036,1074.1344803476395,1103.544061302682,172.35185185185185,179.1582354613218,187.22916666666669,116.54417216522727
Track_17383,16,210,0,0,0,0,0,209.0,0.0,209.0,16.79170602043574,806.5884549048553,102.60346473054871,0.0,0.2605607071093829,6.331667387037821,0.0,0.10789659993882438,0.5651796847235645,0.9357924271197546,54.457187785861045,16.79170602043574,0.3083469180682783,0.08034309100686957,0.30834691806827835,1.4348421967979565,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,41.51904761904762,796.4133333333333,806.5884549048552,812.8577235772357,100.23643410852713,102.60346473054871,104.28888888888889,122.14158363845993
Track_17384,17,225,0,0,0,0,0,224.0,0.0,224.0,11.060913937841944,1008.8346213929564,159.0630439702242,0.0,0.20677651804538497,4.437528551150074,0.0,0.0699931574198019,0.434053592748559,0.9476191422674392,46.31794004216623,11.060913937841944,0.23880409896840135,0.049379080079651534,0.23880409896840132,1.5366672153822631,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,48.32,1001.1185185185186,1008.8346213929568,1011.8653846153846,157.41481481481483,159.06304397022404,160.2736842105263,123.03196672870713
Track_17385,18,1215,1,0,0,0,3,1217.0,0.0,1217.0,882.3512173382918,783.6622846339878,104.45392174693184,0.0,0.9029956060010536,10.045059368767351,0.0,0.17010378986932956,1.9118034657888552,0.9179989974930454,1098.0700775566183,882.3512173382918,0.8035472738695006,0.7250215425951453,0.8029070548924679,1.316192501075461,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,40.49341563786008,3.892255892255892,783.662284633988,884.9375,65.59469696969697,104.4539217469318,123.95238095238096,127.89022015170238
Track_17386,19,473,1,0,0,0,2,474.0,0.0,474.0,36.42607428865522,817.1565338909983,104.97446761480556,0.0,0.26018457013740626,3.805666747597816,0.0,0.12312917674202295,0.38325381219278354,0.9363034982509896,125.64423578951698,39.716704858455074,0.2899144084069028,0.07684825799294351,0.29536055098255487,1.360701320238185,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,41.57293868921776,798.7176870748299,817.1565338909987,836.9206349206348,98.72380952380952,104.97446761480559,110.21428571428571,123.31852496676274
Track_17387,20,1064,0,0,0,0,0,1063.0,0.0,1063.0,52.10101822730808,1073.60226057189,179.03780577890612,0.0,0.18571515339638645,7.425227312380788,0.0,0.0582309369141299,0.4672212782182001,0.912192274417196,197.41520806035888,52.10101822730808,0.2639159299793074,0.049013187419857086,0.2639159299793076,1.3710738763779606,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,37.671992481203006,1047.7936507936508,1073.6022605718895,1098.1898734177216,172.1904761904762,179.0378057789063,185.86222222222221,113.06336506686712
Track_17388,21,700,0,0,0,0,0,699.0,0.0,699.0,801.3642349271428,713.0836210270476,91.42926830214518,0.0,1.2939998252372462,10.194146222964328,0.0,0.15413153137772126,2.459447154216049,0.9380495819875172,904.5058778408352,801.3642349271428,0.8859690738993272,1.1464438267913344,0.8859690738993273,1.2017408176014184,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,40.729285714285716,4.935275080906148,713.0836210270478,805.8481012658228,66.70930232558139,91.4292683021452,103.0168776371308,120.73997972298255
Track_17389,22,3216,1,0,0,0,3,3218.0,0.0,3218.0,219.20723759335974,899.205075924988,129.2774329669708,0.0,0.20960791193901357,1.7607354944394078,0.0,0.09550836435456334,0.30582013987717255,0.9277019276751659,676.1879507227541,222.3926880211385,0.3241809283336928,0.0681190918562336,0.3249833998444352,1.4166978720831933,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,37.45444651741293,767.7619047619048,899.205075924989,982.375,91.46118721461188,129.27743296697136,153.72857142857143,115.18456350391169
Track_17390,23,478,0,0,0,0,0,477.0,0.0,477.0,89.32350292426483,766.9835809863675,91.68357096311189,0.0,0.35906137490780893,2.1833681665920985,0.0,0.16350593301629127,0.42112305907650494,0.9435455249193822,171.27227583102496,89.32350292426483,0.52152925796578,0.18726101241984242,0.5215292579657802,1.5374227892759482,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,40.75,706.6801801801802,766.9835809863669,793.5041666666667,77.31601731601731,91.68357096311185,99.57575757575758,121.68580774298077
Track_17391,24,413,0,0,0,0,0,412.0,0.0,412.0,17.828725251685523,1045.9311773600655,169.2461687655381,0.0,0.1490810749964031,4.11429547351398,0.0,0.07455192514209291,0.30779346412198627,0.9529431410332281,61.42140289851809,17.828725251685523,0.29026893575098844,0.04327360497981923,0.2902689357509885,1.5493331841940503,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,52.98547215496368,1035.125,1045.9311773600666,1052.0397553516818,165.36666666666667,169.246168765538,171.62536873156344,121.4435664049975
Track_17393,26,23308,0,0,0,0,0,23307.0,0.0,23307.0,0.31539261529249274,1410.993330721406,151.38341148364213,0.0,0.4646138797486603,1.839525600484686,0.0,0.2056903338343547,0.4405998008003527,0.688148697573191,10828.75569530191,1.9175279397927831,2.9125471491551595E-5,1.3532098309198642E-5,2.9125471491551283E-5,1.8372096598507623,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,35.93879783765231,1410.206572769953,1410.9933307212395,1412.0833333333333,150.96153846153845,151.38341148364395,152.80086580086578,106.88913108082582
Track_17394,27,3323,0,0,0,0,0,3322.0,0.0,3322.0,222.09001895641708,947.920846129611,142.73211064244228,0.0,0.2049186737196855,6.246980747823951,0.0,0.08941400118010635,0.3266152663690645,0.9428811143616256,680.7398340967944,222.09001895641708,0.32624801404649123,0.06685431034208822,0.3262480140464908,1.4305538626529748,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,43.40896780018056,825.4861111111112,947.9208461296117,1038.8583333333331,106.65277777777776,142.73211064244256,168.87912087912088,120.34746078462507
Track_17395,28,661,0,0,0,0,0,660.0,0.0,660.0,25.006769693914997,1143.827460720503,197.4847475938965,0.0,0.17693293885534797,6.5937730026464845,0.0,0.08610040250664062,0.3584311041805358,0.9359429270344675,116.77573964452964,25.006769693914997,0.2141435350359302,0.037889044990780295,0.21414353503593014,1.6627723598776911,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,43.586989409984874,1128.8333333333333,1143.8274607205026,1153.4924242424242,194.91666666666663,197.48474759389646,200.3623188405797,113.02522730470574
Track_17396,29,90,0,0,0,0,0,89.0,0.0,89.0,11.14054089268743,820.6440701574755,105.38886407140045,0.0,0.3014225115446107,6.187983622690727,0.0,0.09435775988779528,0.7896804589985527,0.9524790015485551,26.826603527470343,14.432641002289479,0.41527958920627267,0.12517461677176886,0.4152795892062725,1.1457455752347236,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,43.81111111111111,810.5450450450451,820.6440701574755,824.8293650793652,102.5528455284553,105.38886407140045,106.19444444444446,124.13214421728141
Track_17397,30,494,0,0,0,0,0,493.0,0.0,493.0,29.3563667796336,1084.42916500199,181.27844741397232,0.0,0.1960733920636368,7.262294820226005,0.0,0.08097581280613042,0.5408697347680164,0.9432387219266853,96.66418228737294,29.3563667796336,0.3036943579821537,0.05954638292014929,0.3036943579821537,1.5035838942631021,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,42.88461538461539,1062.6363636363635,1084.42916500199,1091.5208333333337,176.7777777777778,181.27844741397215,183.7349397590361,115.39431443695837
Track_17398,31,1539,0,0,0,0,0,1538.0,0.0,1538.0,41.54155643115915,1089.8876708281,183.35173472864594,0.0,0.15637555233033448,3.8769083942690985,0.0,0.0877521672557873,0.2473991715433036,0.9152798415624608,240.50559948405476,42.78092616427348,0.1727259428482176,0.027010114714667847,0.17272594284821782,1.6277418650218616,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,37.99122807017544,1067.6203703703704,1089.8876708280993,1109.4212962962963,177.60683760683762,183.35173472864562,189.24888888888887,117.69281511976924
Track_17399,32,1104,1,0,0,0,1,1104.0,0.0,1104.0,191.4530686770414,830.1402286009475,108.17282639614014,0.0,0.3356947170637947,7.1661757291446575,0.0,0.15140178822459052,0.49073594257218095,0.9338731753599384,370.4404455510534,191.4530686770414,0.5168255004991232,0.17341763467123314,0.5165932791199607,1.4873390508465503,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,40.66711956521739,707.0384615384615,830.1402286009464,890.6136363636364,70.32051282051282,108.17282639614001,125.97003745318352,126.67127084293611
Track_17400,33,737,1,0,0,0,4,740.0,0.0,740.0,815.1961369023423,720.8553171238655,92.16470349856384,0.0,1.256988676018342,10.193481205535605,0.0,0.15308416042735537,2.430686068001488,0.9388683321032789,928.5748811912222,815.1961369023423,0.8779002678346932,1.1016164012193816,0.8763932581388719,1.2707924030104294,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,44.42062415196744,4.101449275362318,720.8553171238658,818.7142857142857,65.42803030303031,92.16470349856395,106.95945945945944,122.56825772456347
Track_17401,34,197,0,0,0,0,0,196.0,0.0,196.0,271.0867882107531,1185.140101050307,199.47528251623922,0.0,1.5473504604986565,9.234765236452455,0.0,0.12146756824329437,2.890742487825132,0.9525786514209612,303.2806902577366,271.0867882107531,0.8938478344281525,1.3830958582181283,0.8938478344281523,1.4786551270044568,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,49.555837563451774,1156.2619047619048,1185.140101050307,1426.0135501355012,176.1391304347826,199.4752825162393,203.32982456140348,116.70131237176932
Track_17402,35,936,1,0,0,0,1,936.0,0.0,936.0,40.82060377410877,1015.6507043160912,162.09490751438213,0.0,0.19986904663475405,3.100631849339845,0.0,0.08438648340807554,0.31376269133144596,0.9404444609187607,187.3692538736072,40.82060377410877,0.21786180459279053,0.04361175616891962,0.21820165204778752,1.5649063834874242,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,43.208333333333336,992.5402298850576,1015.6507043160914,1031.822784810127,155.70542635658913,162.09490751438227,167.042194092827,119.12211806716749
Track_17403,36,760,0,0,0,0,0,759.0,0.0,759.0,77.78027119159474,843.3413294635432,112.67457539451001,0.0,0.2735083560108189,3.554226870819131,0.0,0.12296415962966112,0.3608886734513678,0.9417875209137013,207.5928422122112,80.54236784270141,0.3746770378146472,0.1024773006476874,0.3746770378146465,1.4421346473330026,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,42.70986842105263,801.7340823970037,843.341329463542,878.9227642276423,99.87265917602996,112.6745753945101,123.2642276422764,123.5064294728291
Track_17404,37,231,0,0,0,0,0,230.0,0.0,230.0,3.5586624037702554,1131.7962300269746,193.79666924532387,0.0,0.16615836207561888,3.285093271842398,0.0,0.08100860109901292,0.3361569443219981,0.9285463899761052,38.21642327739233,7.178092743184206,0.09311866727924409,0.01547244523378372,0.09311866727924406,1.629511410232511,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,46.33549783549783,1128.5205992509364,1131.7962300269744,1135.5283687943263,192.2434456928839,193.79666924532393,195.29885057471265,116.79097954203687
Track_17405,38,815,3,0,0,0,2,819.0,0.0,819.0,841.2614919206144,749.1777175649917,97.14655545007923,0.0,1.2027747865804508,11.530847315007781,0.0,0.18440585572813145,2.5117284777954367,0.9080823753509053,993.4554439799655,841.2614919206144,0.8468034445011101,1.027181308816379,0.8540096785173783,1.2667423139667777,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,39.12760736196319,2.140740740740741,749.1777175649913,842.9047619047619,66.775,97.1465554500792,113.22510822510824,123.81419594713026
Track_17406,39,446,1,0,0,0,2,447.0,0.0,447.0,30.731426692731286,811.9115638132497,103.65311378470349,0.0,0.2934616760061519,6.469384115895584,0.0,0.1293232921181779,0.47472734266099204,0.8902260576930281,132.9817439689463,36.463285933663755,0.23109507948630637,0.06875039528575232,0.23427384529866546,1.451664159839316,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,39.27466367713004,795.324894514768,811.911563813249,830.1324786324786,97.83809523809524,103.65311378470342,109.81196581196582,121.90589549003425
Track_17407,40,125,0,0,0,0,0,124.0,0.0,124.0,2.448040985723616,1145.2108816752893,199.636466518445,0.0,0.24685429135649073,3.7792813280866255,0.0,0.09102039613258339,0.46230715854180987,0.8933821225166321,30.609932128204846,4.241266388566551,0.07997538104528898,0.01974226601390013,0.07997538104528897,1.5200846309898717,1,deflected,10_5_10,2021-08-27,Left,3000,15.0,0.9010388911251015,15.9010388911251,5,240,20,Straight,6.8999999999999995,2,80,560,25,2,Flow Buffer,1.5,37.516,1142.9201877934272,1145.2108816752896,1147.4444444444443,198.72222222222223,199.63646651844493,201.46875,112.81447838591231
