LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_49871,53,53,32,0,0,0,0,0,31.0,305.0,336.0,475.2690380329095,1234.8694994912382,184.7902707074149,0.0,15.476285281445042,19.506219813133814,4.751955800521891,17.06231312464983,4.234023561325095,0.9174625929445028,479.76484372479615,475.2690380329095,0.990629147277691,15.331259291384178,0.9906291472776907,0.0860542517489047
Track_49875,57,57,64,1,0,0,0,1,64.0,321.0,385.0,656.7599803757963,1063.4998323736133,162.3856348895421,0.0,10.591276224283003,19.926816537698862,0.5010310560991713,14.876043247546162,7.572669972250492,0.9059719736687839,685.7982735122621,661.2963378299253,0.9576576753572906,10.261874693371817,0.9688987876497872,0.37363601987331496
Track_49877,59,59,78,1,0,0,0,1,78.0,340.0,418.0,929.1580754215015,540.9541930701349,218.10601754502457,0.0,12.047299998425242,19.075290320625225,1.2985198121463628,15.891415690014535,6.427325873297843,0.8636630020844631,946.3863753237625,929.1580754215015,0.9817957016801229,11.912283018224379,0.9887927601853933,0.18531189525029856
Track_49878,60,60,204,2,0,0,0,3,208.0,342.0,550.0,1468.96961215321,598.0709545900086,182.70357930700592,0.0,7.002654204426425,20.467780139707834,0.11954467540035676,1.9386764835989758,7.047601048981746,0.8741247107585272,1507.536604413536,1468.96961215321,0.9744172100714401,7.06235390458274,1.00852529603969,0.5455131588778045
Track_49883,65,65,112,3,0,0,0,1,114.0,367.0,481.0,1492.5188418370533,752.9427087198625,209.9490434674693,0.0,13.163672278546906,20.101531436309667,1.1200999197598407,15.525535110473443,5.306340879409054,0.8813226521015167,1514.754269097562,1492.5188418370533,0.9853207693722126,13.092270542430292,0.9945758497624573,0.1214257499874367
Track_49885,67,67,189,2,0,0,0,2,192.0,383.0,575.0,829.903388377863,505.8949963352474,182.50546310121572,0.0,4.407837803839259,19.87331708200088,0.06238712286787782,1.1358746366216284,5.806996422339417,0.889997378385887,869.5696064949414,829.903388377863,0.9543840794103133,4.322413481134704,0.9806199033389681,0.883313204843012
Track_49888,70,70,99,5,0,0,0,3,108.0,402.0,510.0,708.9568444368773,971.9085002287892,192.3326273921093,0.0,7.418821971184876,19.284647638977948,0.017725858807496327,2.3649013096632876,7.615751982938678,0.8436023180532937,730.5904069852938,709.782779247181,0.9703889315523794,6.564415226267382,0.8848325585603674,0.6224150210063032
Track_49890,72,72,163,5,0,0,0,4,170.0,413.0,583.0,1477.024084987767,778.0730135335893,209.54978031573964,0.0,9.31775413476696,19.82533574373955,0.0,10.674597186435188,7.417119873895555,0.8893374471576667,1519.5834946441562,1477.024084987767,0.9719927139203658,8.688376970516277,0.9324539846031875,0.3864002310313273
Track_49892,74,74,55,1,0,0,0,1,55.0,425.0,480.0,663.6722669651236,1112.3095193806826,192.4386820150185,0.0,12.27365876212539,19.802582262905855,0.8908896849880716,15.78151100839586,6.88485774513854,0.879814580895684,673.6116891017872,663.6722669651236,0.9852445818600372,12.066768490274976,0.983143553535247,0.19605787852022166
Track_49895,77,77,119,3,0,0,0,1,121.0,447.0,568.0,775.4390140724684,565.832288684047,216.5736729514909,0.0,6.789309065679858,16.189398284879925,0.0,1.580454772497628,6.885035540779904,0.8084584477067995,801.6179066569638,775.4390140724684,0.967342430393464,6.408586893160895,0.9439232816129223,0.6809865380245167
Track_49899,81,81,122,4,0,0,0,1,125.0,487.0,612.0,819.2876114564444,543.5809357334972,220.94194959388255,0.0,6.525110124057873,18.113600704920486,0.08908980215885934,1.474101008051468,7.078820320198402,0.9200895553241011,841.2825534213503,819.2876114564444,0.9738554640465843,6.554300891651556,1.0044736053551122,0.8283705244835233
Track_49902,84,84,110,6,0,0,0,4,119.0,502.0,621.0,769.9724303201211,986.0566961844111,208.21195889014442,0.0,6.81491756973015,18.40028386700234,0.06886638449921446,2.1706136701989096,6.913986041468321,0.8722222609953447,790.6686518679626,769.9724303201211,0.973824406091039,6.470356557311942,0.9494401790054445,0.5925908905418766
Track_49903,85,85,79,8,0,0,0,2,88.0,505.0,593.0,1409.1253421434074,787.5738877901231,196.65025033899497,0.0,16.0320089597178,21.144630993582027,5.565021139137385,17.38806721863477,4.038812057885783,0.8225357589087908,1431.429374186877,1409.1253421434074,0.9844183496261284,16.012787978902356,0.9988010871960128,0.13547668225517348
Track_49904,86,86,118,1,0,0,0,2,119.0,507.0,626.0,1484.8539682284545,762.9222391394497,198.26231989379318,0.0,12.607248348403168,21.254739998627663,0.7839297727687963,16.437953897467235,7.060422753696749,0.8761993586006811,1509.208721608979,1484.8539682284545,0.983862567826563,12.477764438894576,0.9897294075653715,0.15848400355961886
Track_49907,89,89,100,7,0,0,0,2,108.0,525.0,633.0,1487.4634883353974,744.5140812510164,179.58279943957976,0.0,13.593623376095222,22.246541759867238,1.7119934700879824,16.499281222964672,5.869284246514517,0.8429645186662674,1509.3139292656058,1487.4634883353974,0.9855229316403114,13.772810077179606,1.0131816732100647,0.14406108549707766
Track_49916,98,98,51,1,0,0,0,1,51.0,582.0,633.0,635.9202325278463,1105.1192679005455,172.79222356274533,0.0,12.53216676128517,20.042974283330263,1.0408266580120953,16.026733541510488,7.234572586279109,0.9166250930112951,645.1541350538192,635.9202325278463,0.9856872923472736,12.469024167212673,0.9949615581028207,0.16309246773710132
Track_49917,99,99,172,2,0,0,0,5,177.0,586.0,763.0,1487.1608708324877,679.5193766368005,196.55313481824498,0.0,8.719998376691997,20.406386774485323,0.03581947367039528,6.726690487208528,7.465633087506364,0.9004593001202096,1526.1384139032148,1487.1608708324877,0.9744600209812955,8.402038818262643,0.9635367410985718,0.5201595813922553
Track_49919,101,101,77,8,0,0,0,2,86.0,601.0,687.0,1328.6806994447052,818.2993216497931,177.4001603775229,0.0,15.50229528594253,20.967551574869724,4.96660539874244,17.171764201081942,4.081395797766415,0.8153571823200623,1350.6790660432828,1328.6806994447052,0.9837131061318509,15.449775574938432,0.9966121332334752,0.14554972833289856
Track_49922,104,104,77,2,0,0,0,5,82.0,623.0,705.0,711.4814522455872,476.288372191084,231.55621128667312,0.0,9.222878351949099,17.245091878632437,0.14363886111806648,14.926006741726397,7.220591223135609,0.9098921100814621,721.6950196588361,711.4814522455872,0.9858478067119305,8.676603076165698,0.9407695455868227,0.48982285889199234
Track_49925,107,107,54,4,0,0,0,1,57.0,633.0,690.0,745.6937997487664,443.6331937639178,200.8726038302757,0.0,12.979154350628018,19.644975869517076,1.4564770024395612,16.72635080710174,6.218742340420958,0.8104088008403778,758.8205791173157,745.6937997487664,0.9827010762098483,13.082347364013446,1.0079506731022452,0.1343494938267085
Track_49926,108,108,90,7,0,0,0,2,99.0,644.0,743.0,1482.1447343667446,768.3506840979561,214.084831136018,0.0,15.436313777768657,19.851913120237196,4.512170121040952,17.30231653414484,4.400130949773426,0.8214914398060904,1503.3717021184182,1482.1447343667446,0.9858804261635613,14.97115893299742,0.9698661965889064,0.10574013064445072
Track_49930,112,112,260,3,0,0,0,1,262.0,656.0,918.0,1486.1843610920753,756.086900704194,207.70179039589038,0.0,5.7832528463214405,19.095869911941566,0.029773154483036496,1.3219906212704542,6.97775787776735,0.9006138971218696,1537.7069474047926,1486.1843610920753,0.9664938846770039,5.672459393481203,0.9808423640147932,0.8168788431897022
Track_49932,114,114,100,2,0,0,0,1,101.0,665.0,766.0,1489.251584192388,731.1264807916148,196.97433087289627,0.0,15.064507361246864,21.436977831715087,1.7749462577784434,16.656073687317154,5.058393993534401,0.8562606632709503,1530.9157843222538,1489.251584192388,0.9727847863634702,14.745065190023643,0.9787950469561999,0.16823256400231276
Track_49933,115,115,41,6,0,0,0,2,47.0,665.0,712.0,694.3520854262582,1151.5123338676894,158.91526421301907,0.0,15.091847939560015,18.647575269824532,4.68779921479401,16.264284555950702,3.4132886496915553,0.7275200406225716,703.4539477772622,694.3520854262582,0.9870611823563382,14.7734486260906,0.9789025628442226,0.10314565241800065
Track_49934,116,116,86,8,0,0,0,2,95.0,668.0,763.0,1494.8648831185865,748.3061057193843,185.85428325745417,0.0,15.818194381138124,26.878687492724755,5.623814300838916,17.188692778418115,4.322912398650371,0.7969349092522333,1522.4712955079538,1494.8648831185865,0.9818673675682295,15.73541982230091,0.9947671297467481,0.1385542535109412
